0.409193 0.33654 0.26961 0.210738 0.161128 0.120948 0.0895764 0.065895 0.048562 0.0362243 0.0276552 0.0218251 0.0179198 0.0153267 0.013604 0.0124449 0.0116429 0.0110635 0.010621 0.0102626 0.00995615 0.00968274 0.00943132 0.0091956 0.00897208 0.00875881 0.00855474 0.00835933 0.00817226 0.0079934 0.00782266 0.00765999 0.00750539 0.00735885 0.00722035 0.00708989 0.00696748 0.00685311 0.00674678 0.0066485 0.00655826 0.00647606 0.00640191 0.0063358 0.00627773 0.0062277 0.00618572 0.00615177 0.00612588 0.00610802 0.00609821 0.00609644 0.00610271 0.00611702 0.00613938 0.00616978 0.00620823 0.00625471 0.00630924 0.00637181 0.00644243 0.00652109 0.00660778 0.00670253 0.00680531 0.00691614 0.00703501 0.00716193 0.00729688 0.00743988 0.00759092 0.00775001 0.00791713 0.0080923 0.00827552 0.00846677 0.00866607 0.00887341 0.00908879 0.00931222 0.00954369 0.00978321 0.0100309 0.0102874 0.0105568 0.0108557 0.0112397 0.0118622 0.0130786 0.015589 0.020575 0.0297499 0.0452317 0.069201 0.103395 0.148582 0.204204 0.268318 0.337866 0.409193
0.401235 0.329157 0.262688 0.204163 0.154799 0.114784 0.0835197 0.0599101 0.042631 0.0303422 0.0218251 0.0160544 0.0122171 0.00970009 0.00806008 0.00698825 0.00627642 0.00578835 0.00543728 0.0051693 0.00495167 0.00476494 0.00459778 0.00444369 0.00429904 0.00416182 0.00403092 0.00390576 0.00378603 0.00367157 0.00356229 0.00345816 0.00335914 0.00326524 0.00317644 0.00309274 0.00301415 0.00294066 0.00287226 0.00280897 0.00275077 0.00269768 0.00264969 0.0026068 0.002569 0.00253631 0.00250872 0.00248623 0.00246884 0.00245654 0.00244935 0.00244726 0.00245027 0.00245838 0.00247159 0.0024899 0.00251331 0.00254182 0.00257543 0.00261414 0.00265795 0.00270686 0.00276088 0.00281999 0.0028842 0.00295351 0.00302792 0.00310743 0.00319205 0.00328176 0.00337657 0.00347649 0.0035815 0.00369161 0.00380683 0.00392714 0.00405255 0.00418307 0.00431868 0.0044594 0.00460521 0.00475614 0.00491227 0.00507436 0.00524641 0.00544513 0.00572627 0.00624321 0.00735061 0.00974615 0.0146067 0.0236377 0.038948 0.0627103 0.0966592 0.141571 0.196906 0.260747 0.330065 0.401235
0.39348 0.322268 0.256546 0.198636 0.149754 0.110103 0.0791055 0.0556867 0.0385445 0.026357 0.0179198 0.0122171 0.00844231 0.00598586 0.0044062 0.0033951 0.00274431 0.00231728 0.0020268 0.00181858 0.00165954 0.00152999 0.00141841 0.00131819 0.0012256 0.00113859 0.00105602 0.000977291 0.000902076 0.000830207 0.000761598 0.000696205 0.000634004 0.000574986 0.000519143 0.000466474 0.000416977 0.000370652 0.000327498 0.000287515 0.000250703 0.000217062 0.000186592 0.000159293 0.000135165 0.000114208 9.64226e-05 8.18077e-05 7.03639e-05 6.20911e-05 5.69892e-05 5.50584e-05 5.62986e-05 6.07097e-05 6.82919e-05 7.90451e-05 9.29693e-05 0.000110064 0.000130331 0.000153768 0.000180376 0.000210155 0.000243105 0.000279227 0.000318519 0.000360982 0.000406616 0.000455422 0.000507398 0.000562545 0.000620863 0.000682352 0.000747013 0.000814844 0.000885846 0.000960019 0.00103736 0.00111788 0.00120157 0.00128842 0.00137845 0.00147166 0.00156815 0.00166866 0.00177721 0.00191043 0.00212373 0.00256937 0.00359897 0.00590381 0.0106495 0.0195249 0.0346188 0.0580851 0.0916466 0.136081 0.190867 0.254118 0.32285 0.39348
0.38593 0.315757 0.250958 0.193832 0.145586 0.10643 0.0758044 0.0526577 0.0357108 0.0236628 0.0153267 0.00970009 0.00598586 0.00358079 0.00204731 0.0010795 0.000470343 8.38539e-05 -0.000166952 -0.000336357 -0.000457479 -0.000550101 -0.00062581 -0.000691272 -0.000750253 -0.000804848 -0.000856205 -0.000904942 -0.000951389 -0.000995719 -0.00103802 -0.00107834 -0.00111671 -0.00115313 -0.0011876 -0.00122014 -0.00125075 -0.00127942 -0.00130615 -0.00133095 -0.00135381 -0.00137474 -0.00139373 -0.00141079 -0.00142591 -0.0014391 -0.00145036 -0.00145968 -0.00146706 -0.00147251 -0.00147602 -0.0014776 -0.00147725 -0.00147496 -0.00147073 -0.00146457 -0.00145647 -0.00144644 -0.00143448 -0.00142058 -0.00140474 -0.00138697 -0.00136727 -0.00134563 -0.00132206 -0.00129655 -0.0012691 -0.00123972 -0.00120841 -0.00117516 -0.00113997 -0.00110286 -0.0010638 -0.00102281 -0.00097989 -0.000935031 -0.000888238 -0.00083951 -0.000788846 -0.000736248 -0.000681715 -0.000625237 -0.000566716 -0.00050541 -0.000437344 -0.000346052 -0.000176745 0.000221004 0.00119439 0.00342572 0.00806529 0.0167798 0.0316314 0.0547475 0.0878328 0.131663 0.185731 0.248188 0.316097 0.38593
0.378584 0.309545 0.24577 0.189526 0.142007 0.103427 0.073241 0.0504192 0.0337062 0.0218237 0.013604 0.00806008 0.0044062 0.00204731 0.000551284 -0.000384335 -0.000964434 -0.00132379 -0.00154873 -0.0016932 -0.00179018 -0.00185938 -0.00191239 -0.00195587 -0.00199361 -0.00202772 -0.00205934 -0.00208911 -0.00211735 -0.00214425 -0.0021699 -0.00219434 -0.00221759 -0.00223968 -0.00226059 -0.00228035 -0.00229894 -0.00231638 -0.00233265 -0.00234776 -0.00236172 -0.00237451 -0.00238614 -0.00239662 -0.00240593 -0.00241409 -0.00242108 -0.00242692 -0.00243159 -0.00243511 -0.00243746 -0.00243866 -0.0024387 -0.00243757 -0.00243529 -0.00243185 -0.00242724 -0.00242148 -0.00241456 -0.00240647 -0.00239723 -0.00238683 -0.00237527 -0.00236255 -0.00234867 -0.00233362 -0.00231742 -0.00230006 -0.00228154 -0.00226186 -0.00224102 -0.00221902 -0.00219586 -0.00217154 -0.00214606 -0.00211942 -0.00209162 -0.00206266 -0.00203254 -0.00200127 -0.00196883 -0.00193522 -0.00190034 -0.00186347 -0.00182067 -0.00175571 -0.00161459 -0.00124912 -0.000317372 0.00185251 0.00639316 0.0149459 0.0295419 0.0522779 0.0848363 0.127986 0.181236 0.242772 0.309712 0.378584
0.371442 0.30358 0.240879 0.185568 0.138826 0.100867 0.0711594 0.0486938 0.0322386 0.0205381 0.0124449 0.00698825 0.0033951 0.0010795 -0.000384335 -0.00129464 -0.00185361 -0.0021944 -0.00240234 -0.00253085 -0.0026126 -0.00266716 -0.00270604 -0.00273589 -0.00276046 -0.00278186 -0.00280126 -0.00281926 -0.00283622 -0.00285231 -0.00286761 -0.00288219 -0.00289605 -0.00290922 -0.00292171 -0.0029335 -0.00294461 -0.00295504 -0.00296478 -0.00297384 -0.00298222 -0.00298991 -0.00299692 -0.00300324 -0.00300888 -0.00301384 -0.00301811 -0.0030217 -0.00302461 -0.00302684 -0.00302838 -0.00302923 -0.00302941 -0.00302889 -0.0030277 -0.00302582 -0.00302326 -0.00302002 -0.00301609 -0.00301148 -0.00300618 -0.0030002 -0.00299354 -0.0029862 -0.00297817 -0.00296945 -0.00296006 -0.00294998 -0.00293921 -0.00292777 -0.00291564 -0.00290282 -0.00288933 -0.00287514 -0.00286028 -0.00284473 -0.0028285 -0.00281158 -0.00279399 -0.0027757 -0.00275674 -0.00273708 -0.00271663 -0.00269467 -0.00266734 -0.00261865 -0.0024955 -0.00215216 -0.00125239 0.000864437 0.00531207 0.0137047 0.0280404 0.0503826 0.0823888 0.124819 0.177196 0.237743 0.303628 0.371442
0.364504 0.29783 0.236219 0.181861 0.135917 0.0986005 0.0693904 0.0472975 0.0311129 0.0196038 0.0116429 0.00627642 0.00274431 0.000470343 -0.000964434 -0.00185361 -0.00239636 -0.0027239 -0.00292042 -0.00303862 -0.00311079 -0.00315629 -0.0031865 -0.00320801 -0.00322456 -0.00323823 -0.00325018 -0.00326103 -0.00327111 -0.00328062 -0.00328962 -0.00329819 -0.00330633 -0.00331406 -0.0033214 -0.00332833 -0.00333486 -0.003341 -0.00334674 -0.00335209 -0.00335703 -0.00336159 -0.00336574 -0.0033695 -0.00337286 -0.00337583 -0.0033784 -0.00338057 -0.00338235 -0.00338373 -0.00338471 -0.0033853 -0.00338549 -0.00338528 -0.00338468 -0.00338368 -0.00338229 -0.0033805 -0.00337831 -0.00337573 -0.00337275 -0.00336937 -0.0033656 -0.00336143 -0.00335686 -0.0033519 -0.00334654 -0.00334078 -0.00333463 -0.00332808 -0.00332114 -0.0033138 -0.00330606 -0.00329793 -0.0032894 -0.00328047 -0.00327115 -0.00326143 -0.00325132 -0.0032408 -0.00322989 -0.00321858 -0.00320677 -0.00319374 -0.00317571 -0.00313697 -0.00302534 -0.00269763 -0.00182352 0.000246092 0.00460558 0.0128413 0.0269171 0.0488623 0.0803076 0.122004 0.173485 0.233009 0.297798 0.364504
0.35777 0.292275 0.231749 0.178344 0.133201 0.0965321 0.0678258 0.0461117 0.030203 0.0188893 0.0110635 0.00578835 0.00231728 8.38539e-05 -0.00132379 -0.0021944 -0.0027239 -0.00304146 -0.00322997 -0.00334135 -0.00340744 -0.00344733 -0.00347227 -0.00348875 -0.00350047 -0.00350951 -0.00351701 -0.00352358 -0.00352956 -0.00353512 -0.00354036 -0.00354533 -0.00355004 -0.00355452 -0.00355876 -0.00356277 -0.00356656 -0.00357012 -0.00357345 -0.00357655 -0.00357943 -0.00358209 -0.00358451 -0.00358671 -0.00358868 -0.00359043 -0.00359195 -0.00359325 -0.00359431 -0.00359516 -0.00359577 -0.00359616 -0.00359632 -0.00359626 -0.00359597 -0.00359545 -0.00359471 -0.00359374 -0.00359254 -0.00359112 -0.00358947 -0.00358759 -0.00358549 -0.00358316 -0.00358061 -0.00357783 -0.00357482 -0.00357159 -0.00356813 -0.00356444 -0.00356053 -0.00355639 -0.00355202 -0.00354743 -0.00354261 -0.00353756 -0.00353229 -0.0035268 -0.00352107 -0.00351512 -0.00350894 -0.00350253 -0.00349579 -0.00348802 -0.0034755 -0.00344281 -0.0033387 -0.00302256 -0.00216999 -0.000143477 0.00413193 0.0122146 0.0260344 0.0475856 0.0784721 0.119434 0.170016 0.228511 0.292191 0.35777
0.35124 0.286902 0.227444 0.17498 0.13063 0.0946033 0.0663982 0.0450621 0.0294294 0.0183115 0.010621 0.00543728 0.0020268 -0.000166952 -0.00154873 -0.00240234 -0.00292042 -0.00322997 -0.00341253 -0.00351921 -0.00358134 -0.00361773 -0.00363945 -0.00365292 -0.00366179 -0.00366809 -0.00367296 -0.00367701 -0.00368057 -0.00368382 -0.00368684 -0.00368969 -0.00369238 -0.00369494 -0.00369736 -0.00369965 -0.00370181 -0.00370385 -0.00370575 -0.00370753 -0.00370918 -0.00371071 -0.0037121 -0.00371337 -0.00371451 -0.00371553 -0.00371641 -0.00371717 -0.0037178 -0.00371831 -0.00371869 -0.00371893 -0.00371906 -0.00371905 -0.00371892 -0.00371866 -0.00371827 -0.00371775 -0.00371711 -0.00371634 -0.00371544 -0.00371442 -0.00371327 -0.00371199 -0.00371058 -0.00370904 -0.00370738 -0.00370559 -0.00370368 -0.00370163 -0.00369946 -0.00369716 -0.00369473 -0.00369218 -0.0036895 -0.00368669 -0.00368375 -0.00368069 -0.0036775 -0.00367418 -0.00367073 -0.00366715 -0.00366334 -0.00365861 -0.00364932 -0.00362032 -0.00352129 -0.0032142 -0.00238047 -0.000394083 0.00380075 0.0117348 0.0253041 0.0464683 0.0768045 0.117041 0.166734 0.224208 0.286785 0.35124
0.344914 0.281706 0.223291 0.171747 0.128175 0.0927784 0.0650667 0.0441032 0.0287433 0.0178191 0.0102626 0.0051693 0.00181858 -0.000336357 -0.0016932 -0.00253085 -0.00303862 -0.00334135 -0.00351921 -0.00362245 -0.00368189 -0.00371603 -0.00373578 -0.00374744 -0.00375462 -0.00375933 -0.00376267 -0.00376526 -0.00376742 -0.00376933 -0.00377107 -0.00377269 -0.00377421 -0.00377565 -0.00377701 -0.0037783 -0.00377952 -0.00378067 -0.00378174 -0.00378275 -0.00378368 -0.00378455 -0.00378534 -0.00378606 -0.00378671 -0.00378729 -0.0037878 -0.00378824 -0.00378861 -0.0037889 -0.00378913 -0.00378929 -0.00378937 -0.00378939 -0.00378933 -0.0037892 -0.003789 -0.00378874 -0.0037884 -0.00378799 -0.00378751 -0.00378695 -0.00378633 -0.00378564 -0.00378487 -0.00378404 -0.00378313 -0.00378216 -0.00378111 -0.00377999 -0.00377881 -0.00377755 -0.00377622 -0.00377482 -0.00377335 -0.0037718 -0.00377019 -0.00376851 -0.00376675 -0.00376493 -0.00376303 -0.00376106 -0.00375891 -0.00375593 -0.00374851 -0.0037218 -0.0036264 -0.00332677 -0.0025101 -0.000561583 0.00355578 0.0113457 0.024671 0.0454576 0.0752558 0.114783 0.163604 0.220076 0.281568 0.344914
0.338792 0.276681 0.219281 0.168632 0.125817 0.0910367 0.0638068 0.043208 0.0281152 0.0173812 0.00995615 0.00495167 0.00165954 -0.000457479 -0.00179018 -0.0026126 -0.00311079 -0.00340744 -0.00358134 -0.00368189 -0.00373938 -0.00377202 -0.00379051 -0.00380108 -0.00380727 -0.00381104 -0.00381351 -0.00381526 -0.00381663 -0.00381776 -0.00381877 -0.00381969 -0.00382054 -0.00382134 -0.0038221 -0.00382282 -0.0038235 -0.00382414 -0.00382474 -0.0038253 -0.00382582 -0.0038263 -0.00382674 -0.00382715 -0.00382752 -0.00382784 -0.00382813 -0.00382838 -0.00382859 -0.00382877 -0.0038289 -0.003829 -0.00382905 -0.00382907 -0.00382905 -0.00382899 -0.00382889 -0.00382875 -0.00382858 -0.00382836 -0.00382811 -0.00382781 -0.00382748 -0.00382711 -0.0038267 -0.00382626 -0.00382577 -0.00382524 -0.00382468 -0.00382408 -0.00382344 -0.00382276 -0.00382204 -0.00382128 -0.00382048 -0.00381965 -0.00381878 -0.00381786 -0.00381691 -0.00381592 -0.00381489 -0.00381382 -0.0038126 -0.0038106 -0.00380427 -0.00377903 -0.00368639 -0.00339325 -0.00259239 -0.000679948 0.00336277 0.0110132 0.0241017 0.0445212 0.073796 0.112632 0.160604 0.216098 0.276531 0.338792
0.332874 0.271826 0.215408 0.165628 0.123549 0.089366 0.0626047 0.0423606 0.0275281 0.0169794 0.00968274 0.00476494 0.00152999 -0.000550101 -0.00185938 -0.00266716 -0.00315629 -0.00344733 -0.00361773 -0.00371603 -0.00377202 -0.00380357 -0.00382124 -0.00383113 -0.00383672 -0.00383995 -0.00384192 -0.0038432 -0.0038441 -0.00384481 -0.0038454 -0.00384592 -0.0038464 -0.00384685 -0.00384727 -0.00384766 -0.00384803 -0.00384838 -0.00384871 -0.00384902 -0.00384931 -0.00384958 -0.00384982 -0.00385005 -0.00385025 -0.00385043 -0.00385059 -0.00385073 -0.00385085 -0.00385095 -0.00385103 -0.00385109 -0.00385112 -0.00385114 -0.00385113 -0.0038511 -0.00385106 -0.00385099 -0.0038509 -0.00385079 -0.00385065 -0.0038505 -0.00385033 -0.00385013 -0.00384992 -0.00384968 -0.00384942 -0.00384914 -0.00384884 -0.00384852 -0.00384818 -0.00384782 -0.00384744 -0.00384703 -0.00384661 -0.00384616 -0.00384569 -0.0038452 -0.00384469 -0.00384416 -0.00384361 -0.00384303 -0.00384234 -0.00384088 -0.00383519 -0.00381096 -0.00372055 -0.00343325 -0.0026473 -0.000769417 0.0032013 0.0107167 0.0235759 0.0436397 0.0724069 0.110573 0.157721 0.212264 0.271668 0.332874
0.32716 0.267139 0.211672 0.162732 0.121364 0.0877595 0.0614521 0.041552 0.0269721 0.0166032 0.00943132 0.00459778 0.00141841 -0.00062581 -0.00191239 -0.00270604 -0.0031865 -0.00347227 -0.00363945 -0.00373578 -0.00379051 -0.00382124 -0.00383832 -0.00384776 -0.00385299 -0.0038559 -0.00385758 -0.00385859 -0.00385924 -0.00385971 -0.00386007 -0.00386037 -0.00386064 -0.00386089 -0.00386112 -0.00386133 -0.00386154 -0.00386173 -0.00386191 -0.00386207 -0.00386223 -0.00386238 -0.00386251 -0.00386263 -0.00386275 -0.00386285 -0.00386294 -0.00386301 -0.00386308 -0.00386314 -0.00386318 -0.00386321 -0.00386324 -0.00386325 -0.00386325 -0.00386323 -0.00386321 -0.00386318 -0.00386313 -0.00386308 -0.00386301 -0.00386293 -0.00386284 -0.00386274 -0.00386263 -0.0038625 -0.00386237 -0.00386222 -0.00386206 -0.00386189 -0.00386172 -0.00386152 -0.00386132 -0.00386111 -0.00386088 -0.00386065 -0.0038604 -0.00386014 -0.00385987 -0.00385959 -0.0038593 -0.00385899 -0.00385857 -0.00385742 -0.00385212 -0.00382862 -0.00374014 -0.00345826 -0.00268648 -0.00084182 0.00305944 0.0104444 0.0230819 0.0428016 0.071078 0.108595 0.154945 0.20857 0.266977 0.32716
